REGIAO:;S
UF:;PR
ESTACAO:;VENTANIA
CODIGO (WMO):;A872
LATITUDE:;-24,28027777
LONGITUDE:;-50,21027777
ALTITUDE:;1093,41
DATA DE FUNDACAO:;15/04/11
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2024/01/02;1900 UTC;0;889,9;890,4;889,9;2297,3;26,3;17,9;27,1;25,8;18,6;16,9;62;56;60;20;4,4;1,3;
2024/01/02;2000 UTC;0;889,4;889,9;889,4;1997,6;27,1;17,8;27,3;25,9;18,5;17,1;63;55;57;101;2,9;1,1;
2024/01/02;2100 UTC;0;889,5;889,5;889,2;835;25,7;17,4;27,3;25,7;18,5;16,6;61;55;60;33;2,9;,7;
2024/01/02;2200 UTC;0;890,1;890,2;889,5;356,6;22,6;18,1;26,4;22,6;18,6;17,3;76;59;76;72;3,5;1,7;
2024/01/02;2300 UTC;0;890,5;890,5;890,1;3;21;17,2;22,6;20,9;18,1;17,2;82;76;79;84;4,4;2,2;
2024/01/03;0000 UTC;0;891,6;891,6;890,4;;19,8;17,7;21,5;19,8;17,7;17;88;76;88;179;5,9;2,8;
2024/01/03;0100 UTC;0;891,7;891,8;891,4;;19,3;16,8;20,1;19;17,7;16,7;90;84;86;116;7,7;3,4;
2024/01/03;0200 UTC;0;891,3;891,8;891,3;;18,9;17,4;19,3;18,8;17,5;16,7;91;85;91;106;7,1;2,9;
2024/01/03;0300 UTC;0;891,4;891,4;891;;18;17,7;19,1;18;17,7;17,4;98;90;98;60;5,4;1,3;
2024/01/03;0400 UTC;0;891,1;891,4;891;;18;17,9;18;17,7;17,9;17,7;100;98;99;82;4,4;2;
2024/01/03;0500 UTC;0;891;891,1;890,8;;17,5;17,5;18,1;17,5;17,9;17,5;100;99;100;70;4,2;,8;
2024/01/03;0600 UTC;0;890,2;891;890,2;;17,3;17,3;17,5;17,3;17,5;17,3;100;100;100;67;3,7;1,9;
2024/01/03;0700 UTC;0;890,2;890,3;889,8;;16,8;16,8;17,3;16,8;17,3;16,8;100;100;100;58;5;1,1;
2024/01/03;0800 UTC;0;890,6;890,6;890,1;;16,5;;16,8;16,5;16,8;16,5;100;100;;52;3,4;1,3;
2024/01/03;0900 UTC;0;890,8;890,8;890,5;24,7;16,3;16,3;16,6;16,3;;;;;100;58;4,5;1,9;
2024/01/03;1000 UTC;0;891,4;891,4;890,8;275,5;18,5;17,2;18,5;16,3;17,5;16,3;100;92;92;75;3,9;1,7;
2024/01/03;1100 UTC;0;891,5;891,5;891,3;1201,4;20,5;17,6;20,5;18,5;17,7;16,8;92;82;84;58;4,3;2,2;
2024/01/03;1200 UTC;0;892;892,1;891,5;2007,9;22,6;18,7;22,6;20,3;18,7;16,9;84;77;79;60;4,3;2;
2024/01/03;1300 UTC;0;892,1;892,1;892;2914,7;24,5;18,6;24,6;22,2;19,2;16,6;79;68;70;76;4,9;1,8;
2024/01/03;1400 UTC;0;892,2;892,3;892;3133;25;17,6;25,7;23,8;19;17,1;71;63;64;160;4,2;1,4;
2024/01/03;1500 UTC;0;891,8;892,2;891,8;3701,3;27,1;18;27,4;25;19,4;17,4;66;57;58;285;5,1;1,5;
2024/01/03;1600 UTC;0;891,7;891,9;891,7;2730,6;26,5;18,9;27,6;25,9;19;17,7;63;57;63;191;6;3,5;
2024/01/03;1700 UTC;0;890,9;891,7;890,9;3802,7;27,2;18;29,1;26,5;19,8;17,6;64;53;57;237;6,7;3,4;
2024/01/03;1800 UTC;0;890,2;891;890,2;3351,8;29,1;18,6;29,7;27,2;20,1;17,7;60;52;53;256;6,7;3,4;
2024/01/03;1900 UTC;0;889,8;890,2;889,7;3136,5;29,1;18,3;29,6;28,3;19,4;17,4;56;50;52;263;6,8;3,8;
2024/01/03;2000 UTC;0;889,5;889,8;889,5;1710,2;28,1;18,6;29,1;26,6;19,4;17,7;61;51;56;233;8;4,6;
2024/01/03;2100 UTC;0;889,5;889,5;889,2;955,4;26,4;18,2;28,3;26,4;19,1;18;61;56;61;226;9,4;5,8;
2024/01/03;2200 UTC;0;890,2;890,2;889,5;221,3;23,7;18,7;26,3;23,7;19,1;18,2;73;61;73;184;10,3;3,4;
2024/01/03;2300 UTC;0;890,9;890,9;890,2;4,8;21,3;19,6;23,7;21,1;19,7;18,6;91;73;90;213;7,9;2,5;
2024/01/04;0000 UTC;0;891,5;891,5;890,9;;19,5;18,5;21,6;19,4;19,6;18,5;95;88;94;104;6,1;2,4;
2024/01/04;0100 UTC;0;891,9;891,9;891,5;;18,6;18,2;19,5;18,6;18,5;18,1;97;94;97;98;6,6;3,1;
2024/01/04;0200 UTC;0;892,2;892,4;891,9;;18,1;17,5;18,6;18,1;18,1;17,5;97;96;97;98;7,8;3,5;
2024/01/04;0300 UTC;0;892,2;892,5;892,2;;17,8;17,2;18,1;17,7;17,5;17,2;98;96;97;95;6,9;2,9;
2024/01/04;0400 UTC;0;891,5;892,2;891,5;;17,4;17;17,8;17,4;17,2;17;98;97;98;88;6,7;2,5;
2024/01/04;0500 UTC;0;891,6;891,6;891,5;;16,9;16,6;17,4;16,9;17,1;16,6;99;97;99;102;5,1;1,6;
2024/01/04;0600 UTC;0;891,5;891,6;891,4;;17,1;17;17,1;16,6;17;16,5;100;98;99;66;4,9;1,8;
2024/01/04;0700 UTC;0;891,1;891,5;891,1;;17,4;17;17,4;17,1;17,1;17;99;98;98;81;6;2,3;
2024/01/04;0800 UTC;0;891,4;891,4;891;;16,5;16,1;17,4;16,5;17;16,1;99;98;98;109;5,7;2,1;
2024/01/04;0900 UTC;0;891,7;891,7;891,3;12,4;16,4;16,2;16,7;16,3;16,4;16,1;99;98;99;106;4,9;1,8;
2024/01/04;1000 UTC;0;892;892;891,7;282;17,9;17;17,9;16,4;17,1;16,2;99;94;94;101;4,6;1,1;
2024/01/04;1100 UTC;0;892,8;892,8;892;858,8;18,8;17,3;19,2;17,9;17,8;16,9;95;90;91;98;4;1,4;
2024/01/04;1200 UTC;0;893;893,1;892,8;1289,3;19,9;17,7;20,3;18,6;18,3;17,1;92;86;87;63;4,4;2,1;
2024/01/04;1300 UTC;0;893;893,1;892,9;2764,3;23;18,9;23;19,9;19,1;17,7;88;77;78;94;5,6;1,6;
2024/01/04;1400 UTC;0;892,8;893;892,7;3508,6;24,1;18,6;24,6;22,1;19,3;17,5;78;69;72;37;4;1,5;
2024/01/04;1500 UTC;0;892,7;892,8;892,7;3228,5;24,5;18,3;26,5;24,1;19,8;17,9;71;62;68;352;3,5;1,3;
2024/01/04;1600 UTC;0;892,4;892,7;892,3;2753,3;26,2;18,5;27,6;24,5;19,8;17,9;72;59;63;285;4;1,7;
2024/01/04;1700 UTC;0;891,7;892,4;891,7;2602,3;27;18,2;28,4;25,4;20,3;17;68;54;59;275;4,9;2,6;
2024/01/04;1800 UTC;0;891,1;891,7;891,1;3392,5;28;17,5;29,2;27;19,8;16,8;59;50;53;216;6;2,9;
2024/01/04;1900 UTC;0;890,8;891,1;890,5;2819,7;26,5;19,9;29,4;26,3;19,9;16,8;67;49;67;106;6,8;2,1;
2024/01/04;2000 UTC;0;890,6;890,8;890,4;828,6;23,3;19,3;26,7;23;20,2;18,9;79;66;78;61;5,9;1,7;
2024/01/04;2100 UTC;0;890,7;890,7;890,5;624,6;23,7;20;24;23;20,3;19,3;82;78;80;68;4,8;2;
2024/01/04;2200 UTC;0;891,7;891,8;890,7;169,9;21,8;18,9;23,7;21,8;20,1;18,8;83;78;83;167;4,8;1,9;
2024/01/04;2300 UTC;0;892;892,1;891,6;2,5;20,8;15,7;21,8;20,4;18,9;15,7;85;73;73;64;6,1;1,5;
2024/01/05;0000 UTC;0;892,2;892,2;892;;20,1;17,9;20,9;19,7;17,9;15,7;87;72;87;76;5,8;2,7;
2024/01/05;0100 UTC;0;892,8;892,8;892,2;;18,8;18,2;20,1;18,8;18,3;17,9;97;87;97;74;6,8;2,1;
2024/01/05;0200 UTC;0;893,1;893,2;892,7;;18,1;17,9;18,8;18,1;18,2;17,8;99;96;99;77;5,8;1,8;
2024/01/05;0300 UTC;0;892,5;893,1;892,5;;17,5;17,3;18,1;17,3;17,9;17,3;100;98;99;89;5;2,4;
2024/01/05;0400 UTC;0;891,8;892,5;891,8;;16,8;16;17,6;16,6;17,3;16;99;95;95;103;6,2;2,8;
2024/01/05;0500 UTC;0;891,4;891,9;891,4;;15,7;15,3;16,8;15,6;15,9;15,2;97;94;97;141;6,8;4,7;
2024/01/05;0600 UTC;0;891,1;891,4;891,1;;15,3;15,2;15,8;15,3;15,4;15,1;99;97;99;101;6,9;1,8;
2024/01/05;0700 UTC;0;890,9;891,1;890,9;;15,3;15;15,6;15,1;15,4;15;99;98;98;63;5,3;1,5;
2024/01/05;0800 UTC;0;891,6;891,6;890,9;;14,9;14,9;15,3;14,8;15,1;14,8;100;98;100;87;3,4;1,7;
2024/01/05;0900 UTC;0;892,2;892,2;891,6;14;14,8;14,8;15;14,7;15;14,7;100;100;100;172;4,2;2,2;
2024/01/05;1000 UTC;0;892,6;892,6;892,2;255;16,2;16,2;16,2;14,8;16,2;14,8;100;100;100;144;6,3;3,6;
2024/01/05;1100 UTC;0;892,7;892,7;892,6;1253,7;20,2;17,3;20,2;16,2;17,5;16,2;100;84;84;115;5,4;,8;
2024/01/05;1200 UTC;0;893,2;893,2;892,7;2117,5;22,6;18;22,6;19,8;18,3;16,9;85;75;75;67;2,6;,7;
2024/01/05;1300 UTC;0;893,4;893,4;893,2;2887,7;24,6;17,8;25;22,2;18,2;16,4;75;63;66;78;3,6;1,3;
2024/01/05;1400 UTC;0;893,2;893,4;893,2;2947,9;23,8;17,6;25,7;23,4;19;16,1;69;61;68;24;4,1;1,6;
2024/01/05;1500 UTC;0;892,9;893,2;892,9;1949,2;24,6;18,2;25,5;23,7;19,1;17,3;72;63;68;33;3,9;1,2;
2024/01/05;1600 UTC;0;892,5;892,9;892,5;2051,8;25,3;17,9;26;24,1;19,8;17,7;70;62;64;1;3;1,3;
2024/01/05;1700 UTC;0;891,9;892,5;891,8;2175,6;27,1;19,9;27,1;24,6;19,9;17,5;66;60;65;32;4,2;1,8;
2024/01/05;1800 UTC;0;891,3;892;891,3;1941,9;26,7;17,6;28,4;25,5;19,8;17;67;55;58;270;5,6;2,5;
2024/01/05;1900 UTC;0;890,8;891,3;890,7;1695,6;23,3;19,2;27,2;23,3;19,7;17,1;78;55;78;113;9,3;3,6;
2024/01/05;2000 UTC;0;890,5;890,8;890,4;1201,3;23,9;18,3;25,2;23,2;19,4;17,7;79;67;71;109;9,3;2,5;
2024/01/05;2100 UTC;0;890,9;890,9;890,3;971,6;24,1;18,2;24,7;23,7;19;17,9;72;67;70;90;6;1,9;
2024/01/05;2200 UTC;0;891,2;891,2;890,9;182,7;22,2;18,5;24,1;22,1;18,9;18,3;81;70;80;74;4;1,3;
2024/01/05;2300 UTC;0;891,4;891,4;891;2;21,7;17,4;22,2;21,4;18,5;17,3;82;76;77;104;4,8;2,3;
2024/01/06;0000 UTC;0;892,3;892,3;891,4;;20,4;17,8;21,9;20,4;17,9;17,3;85;76;85;85;6,8;2,6;
2024/01/06;0100 UTC;0;893;893;892,3;;19,2;18,1;20,4;19,1;18,1;17,6;93;85;93;95;6,9;3,2;
2024/01/06;0200 UTC;0;892,8;893,2;892,8;;18,1;17,8;19,3;18,1;18,1;17,7;98;93;98;69;7;2,8;
2024/01/06;0300 UTC;0;892,6;892,8;892,6;;17,5;17,2;18,2;17,5;17,9;17,1;98;97;98;87;7,1;2,6;
2024/01/06;0400 UTC;0;892,2;892,6;892,2;;16,8;16,6;17,6;16,8;17,2;16,6;99;97;99;62;4,7;,9;
2024/01/06;0500 UTC;0;891,7;892,2;891,7;;15,9;15,9;16,8;15,9;16,6;15,9;100;99;100;85;2,8;1,2;
2024/01/06;0600 UTC;0;891,5;891,8;891,5;;15,9;15,9;16,3;15,7;16,3;15,7;100;100;100;127;3;1,5;
2024/01/06;0700 UTC;0;891,4;891,6;891,3;;16;15,9;16,3;15,8;16,2;15,8;100;99;99;103;4,1;1,7;
2024/01/06;0800 UTC;0;892;892;891,4;;15,9;15,8;16,2;15,9;16,1;15,8;100;99;99;55;4,5;1;
2024/01/06;0900 UTC;0;892,4;892,4;891,9;12,6;15,8;15,8;15,9;15,6;15,9;15,6;100;99;100;57;4;1,4;
2024/01/06;1000 UTC;0;892,7;892,7;892,3;162,9;16,7;16,7;16,8;15,8;16,7;15,8;100;99;99;66;3,6;2,4;
2024/01/06;1100 UTC;0;893,1;893,1;892,6;1259,9;19,1;17,7;19,1;16,7;17,7;16,7;100;91;92;57;5,1;2,3;
2024/01/06;1200 UTC;0;893,4;893,4;893,1;2116,9;21,5;18,2;21,7;18,9;18,6;17,2;92;81;82;76;5,7;2,7;
2024/01/06;1300 UTC;0;893,4;893,4;893,2;2865,1;23,2;18,5;23,6;21,3;19,2;18;83;73;75;57;5,7;2,3;
2024/01/06;1400 UTC;0;893,3;893,4;893,3;3496,8;25,4;19,4;25,4;22,6;19,5;17,9;77;67;69;72;5,2;2,1;
2024/01/06;1500 UTC;0;893,1;893,4;893,1;3150,2;26,3;18,9;26,7;24,2;20,4;17,9;72;62;64;39;4,5;1,6;
2024/01/06;1600 UTC;0;892,5;893,1;892,5;3600,8;27,8;18,7;28;25,5;19,9;17,2;68;56;57;32;4,3;1,7;
2024/01/06;1700 UTC;0;892;892,5;892;3080,5;26,1;18,2;28,2;25,5;19,3;17,5;63;55;62;30;5,4;1,7;
2024/01/06;1800 UTC;0;891,5;892;891,5;2915,7;27,8;17,9;28,7;25,8;19,5;17,2;63;52;55;344;7,3;2,1;
2024/01/06;1900 UTC;0;890,8;891,5;890,8;2977,7;29,8;16;29,8;27,8;18,9;14,7;56;41;43;278;6,7;2,1;
2024/01/06;2000 UTC;0;890,5;890,8;890,5;1492;27,8;16,6;29,9;27,8;16,9;15,1;51;42;51;287;5,5;2,4;
2024/01/06;2100 UTC;0;890,5;890,6;890,3;849,2;26,3;19,1;28,4;26,3;19,5;16,5;65;50;65;321;6,7;2,9;
2024/01/06;2200 UTC;0;891,3;891,3;890,5;289,6;23,7;19,2;26,3;23,7;19,2;18,5;76;63;76;86;4,9;1,3;
2024/01/06;2300 UTC;0;891,9;891,9;891,3;5,5;21,8;19,3;23,7;21,6;19,3;19;86;76;86;118;5,6;2,5;
2024/01/07;0000 UTC;0;892,2;892,2;891,9;;21,7;18,3;21,9;20,8;19,4;18,3;91;80;81;109;6,7;2,7;
2024/01/07;0100 UTC;0;892,7;892,7;892,1;;20,4;18,2;21,7;20,3;18,2;18;88;80;87;73;4,5;2,1;
2024/01/07;0200 UTC;0;892,8;892,8;892,7;;21,2;17,7;21,4;20,4;18,2;17,6;87;80;80;70;5;2,1;
2024/01/07;0300 UTC;0;892,4;892,8;892,3;;19,5;17,7;21,2;19,5;17,9;17,6;89;81;89;58;5;1,7;
2024/01/07;0400 UTC;0;891,7;892,4;891,7;;18,7;18,2;19,5;18,7;18,2;17,7;97;89;97;65;4;2,2;
2024/01/07;0500 UTC;0;891,3;891,7;891,3;;18,9;18,2;18,9;18,7;18,4;18,2;97;96;96;63;4,1;1,7;
2024/01/07;0600 UTC;0;891,2;891,4;891,2;;18,1;17,8;19,2;18,1;18,2;17,7;98;93;98;56;3,9;1,5;
2024/01/07;0700 UTC;0;891,2;891,3;891,2;;17,6;17,6;18,1;17,6;17,9;17,6;100;98;100;59;3,8;1,9;
2024/01/07;0800 UTC;0;891,5;891,5;891,2;;17,5;17,3;17,7;17,5;17,7;17,3;100;99;99;54;5,1;2;
2024/01/07;0900 UTC;0;892;892;891,5;14,4;16,9;16,9;17,5;16,8;17,3;16,8;100;99;100;38;4,6;2,7;
2024/01/07;1000 UTC;0;892,6;892,6;892;254,8;17,4;;17,4;16,9;;;;;;38;5;2,8;
2024/01/07;1100 UTC;0;893,1;893,1;892,6;649,8;17,8;;17,9;17,4;;;;;;42;5,6;2,7;
2024/01/07;1200 UTC;0;893,5;893,5;893,1;2043,9;22,2;19,3;22,2;17,6;;;;;84;53;5,2;2,4;
2024/01/07;1300 UTC;0;893,7;893,8;893,5;2860,9;24,3;19,2;24,7;22,2;20,1;17,9;84;68;73;30;5,9;2,8;
2024/01/07;1400 UTC;0;893,2;893,7;893,2;3436,6;26,1;18,9;27;23,9;20,3;18,2;74;64;65;30;8,3;2,7;
2024/01/07;1500 UTC;0;893,1;893,3;893,1;3771;27,2;19,2;28,4;25,7;21,1;18,6;70;58;62;27;6,4;2,3;
2024/01/07;1600 UTC;0;893;893,2;893;3304,2;28,8;18,9;30;27,2;21;18;64;53;55;336;6,9;2,7;
2024/01/07;1700 UTC;0;892,1;893;892,1;3385,3;30;17,3;30,4;27,9;19,7;16,6;58;46;47;320;7;3,1;
2024/01/07;1800 UTC;0;891,6;892,1;891,6;2894,9;29,8;16,5;31,2;29,2;18,5;16,5;50;42;45;316;7;2,6;
2024/01/07;1900 UTC;0;891,1;891,6;891,1;1641,8;27,9;18,8;30,3;27,7;19,5;15,3;60;42;58;299;9;4,8;
2024/01/07;2000 UTC;0;890,7;891,2;890,7;1292,3;28,3;18,9;28,4;26,6;20;18,9;64;57;57;293;9;2,7;
2024/01/07;2100 UTC;0;890,7;890,7;890,6;1222,6;28,4;17,2;29,8;28,3;18,7;15,9;57;44;51;254;6;3,1;
2024/01/07;2200 UTC;0;891;891,1;890,7;289,1;26,5;18,7;28,4;26,5;18,7;17,3;62;51;62;227;5,5;2,1;
2024/01/07;2300 UTC;0;891,8;891,8;891;4,5;26,1;17,5;26,6;26,1;18,6;17,3;62;58;59;242;3,1;1,9;
2024/01/08;0000 UTC;0;892,3;892,4;891,8;;24,2;17,8;26,1;24,2;17,8;17,5;68;59;68;141;5,8;2,4;
2024/01/08;0100 UTC;0;892,7;892,7;892,3;;24,2;18,3;24,2;23,6;18,6;17,9;73;68;70;56;5,8;1,3;
2024/01/08;0200 UTC;0;892,5;892,7;892,5;;23,7;17,9;24,5;23,7;18,3;17,9;70;68;70;39;3,3;1,4;
2024/01/08;0300 UTC;0;892;892,5;892;;23,1;17,8;24,1;23,1;18;17,7;72;68;72;64;4,1;2;
2024/01/08;0400 UTC;0;891,6;892,1;891,5;;22;18,5;23,1;22;18,5;17,8;80;72;80;57;3,9;1,4;
2024/01/08;0500 UTC;0;891,3;891,7;891,2;;20,9;18,6;22,1;20,9;18,7;18,5;87;80;87;63;3,8;2,2;
2024/01/08;0600 UTC;0;890,9;891,3;890,9;;20,7;18,9;21,1;20,7;19,1;18,6;90;87;90;59;3,8;1,8;
2024/01/08;0700 UTC;0;891,1;891,1;890,9;;20,3;19,2;20,8;20,2;19,3;19;94;90;94;56;4,1;2;
2024/01/08;0800 UTC;0;891,2;891,3;891,1;;19,9;19,3;20,3;19,9;19,5;19,1;97;94;97;55;4,8;2,1;
2024/01/08;0900 UTC;0;891,8;891,8;891,1;9,4;19,7;19,6;19,9;19,5;19,6;19,2;100;97;100;58;4,5;2;
2024/01/08;1000 UTC;0;892,4;892,4;891,8;151,6;21,5;20,5;21,5;19,7;20,5;19,6;100;94;94;52;4,1;2;
2024/01/08;1100 UTC;0;892,9;892,9;892,4;1224,3;24;21;24;21,5;21;20,2;94;83;83;52;4,8;2,4;
2024/01/08;1200 UTC;0;893,4;893,4;892,9;2060,8;26;21,3;26;23,8;21,6;20,3;84;74;75;28;6,4;2,7;
2024/01/08;1300 UTC;0;893,6;893,6;893,4;2832,2;26,7;20,9;27,2;25;21,6;20;77;69;71;19;6,1;2,2;
