REGIAO:;CO
UF:;GO
ESTACAO:;MORRINHOS
CODIGO (WMO):;A003
LATITUDE:;-17,74499999
LONGITUDE:;-49,10166666
ALTITUDE:;751,09
DATA DE FUNDACAO:;25/05/01
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2024/01/02;1600 UTC;0;926,1;926,8;926,1;2103,7;28,2;20,6;28,2;26,9;21,9;19,9;71;62;63;19;5,3;1,7;
2024/01/02;1700 UTC;0;925,1;926,1;925,1;2577,6;28,7;19,3;29,9;28,2;21,1;19,3;64;56;57;334;5,7;2,3;
2024/01/02;1800 UTC;0;924,3;925,1;924,2;1775,2;29;19,7;29,9;28,7;20,8;19,3;59;56;57;349;8,1;2;
2024/01/02;1900 UTC;0;923,5;924,3;923,5;1781,1;28,7;21;30;28,5;21,9;19,3;65;55;63;233;8,1;2,2;
2024/01/02;2000 UTC;0;923,2;923,5;923,1;1163,7;28,2;20,8;29,6;28;21,4;20,4;65;60;65;207;3,9;1,8;
2024/01/02;2100 UTC;1,4;923,7;923,7;923,1;248,6;24,9;19,9;28,2;24,5;20,8;19;74;64;74;84;8,2;5,4;
2024/01/02;2200 UTC;9,4;924,5;924,5;923,8;56,1;23,3;19,9;24,9;23,2;20;19;81;74;81;112;8,2;,1;
2024/01/02;2300 UTC;,2;924,9;925,1;924,5;3,6;23,3;20,6;23,5;23,1;20,7;19,8;85;81;85;266;1;0;
2024/01/03;0000 UTC;0;926,1;926,1;924,9;2,4;23,1;20,8;23,5;23;20,9;20,4;87;85;87;243;1,5;0;
2024/01/03;0100 UTC;0;926,1;926,3;926;4,3;23,3;21,3;23,3;22,9;21,3;20,8;89;87;89;77;0;0;
2024/01/03;0200 UTC;0;926,5;926,7;926,1;4,4;23,2;21,4;23,3;22,9;21,5;21;90;88;90;75;0;0;
2024/01/03;0300 UTC;,6;926,2;926,5;926,2;5,8;22,1;20,3;23,3;22,1;21,5;20,3;90;89;89;94;5;2,7;
2024/01/03;0400 UTC;1;925,9;926,3;925,9;;21,9;20,1;22,5;21,9;20,8;20,1;90;89;90;336;4,8;2,6;
2024/01/03;0500 UTC;1;925,7;925,9;925,7;;20,9;19,1;21,9;20,9;20,1;19,1;90;89;90;274;5,3;1,1;
2024/01/03;0600 UTC;1,4;925,4;925,7;925,4;1,7;20,7;19;21,1;20,6;19,3;18,9;90;89;90;275;4;2,4;
2024/01/03;0700 UTC;,2;924,8;925,4;924,7;;21;19,2;21,1;20,7;19,4;18,9;90;90;90;351;3,9;1,1;
2024/01/03;0800 UTC;0;925;925;924,8;;20,9;19,2;21;20,8;19,3;19,1;90;90;90;347;2,6;,8;
2024/01/03;0900 UTC;0;926,2;926,2;925;;21,4;19,8;21,4;20,9;19,8;19,2;91;90;91;76;2,7;0;
2024/01/03;1000 UTC;0;927,3;927,3;926,2;58,9;21,5;20;21,8;21,3;20,2;19,7;91;90;91;230;2,5;,8;
2024/01/03;1100 UTC;0;927,1;927,5;927,1;903;23,4;21,6;23,5;21,5;21,8;20;92;90;90;342;4,4;2,4;
2024/01/03;1200 UTC;0;927,1;927,2;927;1455,7;24,2;21,8;24,2;23,1;22,1;21,2;90;86;86;325;5,3;2,9;
2024/01/03;1300 UTC;,2;927,1;927,3;927,1;2029,5;25,7;22,6;26,1;23,9;23,1;21,3;86;82;83;329;5,7;2,9;
2024/01/03;1400 UTC;0;926,7;927,1;926,6;2572,9;26,9;22,1;27,5;25,6;23,2;21,9;83;74;75;331;6,6;3,4;
2024/01/03;1500 UTC;0;926,7;926,8;926,6;3636,2;28,7;21,5;28,7;26,9;22,9;20,9;75;65;65;315;8,2;3,7;
2024/01/03;1600 UTC;0;925,9;926,7;925,9;3984,2;29,7;20,7;30,1;28,2;21,8;20,4;65;58;58;342;8,7;3,4;
2024/01/03;1700 UTC;0;925;925,9;925;2644,8;29,4;20,3;30,2;28,9;21,7;19,5;62;57;58;2;6,5;1,9;
2024/01/03;1800 UTC;1,2;924,6;925;924,6;1739,3;28,3;22,5;29,9;25,6;22,9;19;73;58;71;325;12,3;2,1;
2024/01/03;1900 UTC;0;923,9;924,6;923,9;2780,1;29,3;20,1;29,9;28,2;23,2;19,3;71;56;58;309;6,7;3,1;
2024/01/03;2000 UTC;0;924,1;924,2;923,7;563,4;25,9;19,6;29,4;25,9;20,2;18,6;68;57;68;269;6,8;2,7;
2024/01/03;2100 UTC;0;924,6;924,6;924,1;78,1;23,5;19,6;26;23,4;19,7;19,2;79;68;79;335;5,4;,2;
2024/01/03;2200 UTC;0;925,4;925,4;924,6;36,1;24;20,6;24,1;23,5;20,6;19,7;81;79;81;339;3,2;0;
2024/01/03;2300 UTC;0;925,6;925,6;925,3;2,4;23,4;20,6;24;23,2;20,6;20,3;84;81;84;108;0;0;
2024/01/04;0000 UTC;0;926,4;926,4;925,7;;23,5;20,8;23,5;23,1;20,8;20,3;85;84;85;5;3,1;1,8;
2024/01/04;0100 UTC;0;927,1;927,2;926,4;;23,4;20,4;23,6;23,3;20,8;20,4;85;84;84;9;3,5;1,8;
2024/01/04;0200 UTC;0;927,2;927,3;927,1;;23,5;20,8;23,5;23,3;20,8;20,4;85;84;85;356;4;1;
2024/01/04;0300 UTC;0;926,8;927,2;926,8;;23,7;20,9;23,8;23,5;21;20,8;85;84;84;327;4,3;2,3;
2024/01/04;0400 UTC;0;926,2;926,8;926,2;;23,1;20,6;23,7;23,1;20,9;20,5;86;84;86;339;5,2;2,6;
2024/01/04;0500 UTC;0;925,8;926,3;925,8;;22,6;20,2;23,1;22,6;20,7;20,2;86;86;86;350;6,6;1,3;
2024/01/04;0600 UTC;0;925,5;925,8;925,5;;22,6;20,2;22,6;22,5;20,2;20,1;86;86;86;338;5,2;2,1;
2024/01/04;0700 UTC;,2;925,6;925,7;925,4;;22,5;20,3;22,7;22,4;20,3;20,1;87;86;87;299;5;1,8;
2024/01/04;0800 UTC;2,4;926,2;926,2;925,5;;21,6;19,6;22,5;21,6;20,3;19,5;88;87;88;289;5,3;1;
2024/01/04;0900 UTC;1;926,5;926,5;926,2;;21,6;19,8;21,7;21,5;19,8;19,6;89;88;89;95;3,9;0;
2024/01/04;1000 UTC;0;926,8;926,8;926,4;139,5;22,1;20,4;22,1;21,6;20,4;19,8;90;89;90;7;3,7;1;
2024/01/04;1100 UTC;0;927,6;927,6;926,8;402,8;22,7;21;22,8;22,1;21,1;20,4;90;90;90;328;2,9;1,2;
2024/01/04;1200 UTC;0;928,2;928,2;927,6;912,8;23,8;21,7;24;22,7;22;20,9;90;88;88;331;3,3;1,5;
2024/01/04;1300 UTC;0;928,2;928,3;928,2;2209,1;26;23,1;26,4;23,8;23,9;21,6;88;83;84;310;5,1;2,3;
2024/01/04;1400 UTC;0;927,5;928,2;927,5;3255,3;27,6;22,7;27,8;25,6;23,8;22,5;84;75;75;326;5,4;2,5;
2024/01/04;1500 UTC;0;927,6;927,6;927,3;1647;23,6;18,3;28,2;23,6;22,8;18,3;75;65;73;187;9,3;6,1;
2024/01/04;1600 UTC;10,8;927,6;928;927,5;332,4;22,3;19,5;23,5;22,2;19,5;18,4;84;73;84;94;9,3;1,4;
2024/01/04;1700 UTC;3;927;927,6;927;734,8;23;20,7;23;22,3;20,7;19,6;87;84;87;122;2,5;,9;
2024/01/04;1800 UTC;0;926,8;927,1;926,7;393,3;22,8;20,7;23;22,7;20,8;20,3;88;86;88;211;2,7;,6;
2024/01/04;1900 UTC;2,8;926,4;926,8;926,4;147,9;22,8;20,8;22,8;22,6;20,8;20,4;89;88;89;206;1,3;0;
2024/01/04;2000 UTC;1,8;925,8;926,4;925,8;139;22,2;20,4;22,8;22,1;20,9;20,2;89;89;89;68;1,6;,1;
2024/01/04;2100 UTC;,6;925,7;925,8;925,5;196,4;22,6;20,8;22,7;22;20,9;20,1;90;89;90;36;2;0;
2024/01/04;2200 UTC;0;926,6;926,6;925,7;148,7;22,5;20,8;22,7;22,4;20,9;20,7;90;90;90;329;3,4;,4;
2024/01/04;2300 UTC;0;927,2;927,2;926,6;;22,3;20,6;22,6;22,2;20,9;20,5;90;90;90;323;2,4;,4;
2024/01/05;0000 UTC;0;927,5;927,5;927,1;;21,8;20,2;22,3;21,8;20,6;20,2;91;90;91;349;2,2;1;
2024/01/05;0100 UTC;0;928,1;928,2;927,4;;21,4;19,8;21,8;21,4;20,2;19,8;91;91;91;281;2,1;0;
2024/01/05;0200 UTC;0;928,5;928,5;928,1;;21,1;19,7;21,4;21,1;20;19,6;91;91;91;355;2,1;,5;
2024/01/05;0300 UTC;,2;928,3;928,7;928,3;;20,7;19,3;21,1;20,7;19,7;19,3;92;91;92;313;2,1;0;
2024/01/05;0400 UTC;0;927,5;928,3;927,5;;21,1;19,8;21,1;20,7;19,8;19,3;93;92;93;319;2,4;,4;
2024/01/05;0500 UTC;0;926,8;927,5;926,8;;20,6;19,3;21,2;20,5;19,8;19,2;93;92;92;304;2,6;0;
2024/01/05;0600 UTC;0;926;926,8;926;;20,2;18,9;20,6;20,2;19,3;18,9;93;92;93;124;1,4;0;
2024/01/05;0700 UTC;0;926;926;925,8;,1;20,5;19,3;20,6;20,2;19,4;18,9;93;93;93;311;1,1;,1;
2024/01/05;0800 UTC;0;926,5;926,7;926;,3;21,3;20,2;21,3;20,2;20,2;19;93;93;93;334;2,6;1,5;
2024/01/05;0900 UTC;0;927,1;927,1;926,5;1,1;21,5;20,3;21,5;21,3;20,3;20,1;93;93;93;313;2,6;,9;
2024/01/05;1000 UTC;0;927,5;927,6;927,1;102,8;21,8;20,6;21,8;21,5;20,6;20,3;93;93;93;354;2,4;1,3;
2024/01/05;1100 UTC;0;928,1;928,1;927,4;525,9;22,4;20,9;22,4;21,8;21;20,6;93;91;91;310;5,1;2,5;
2024/01/05;1200 UTC;0;928,5;928,5;928;1218,5;23,7;21,7;23,8;22,3;21,8;20,6;91;88;88;330;5,7;2,5;
2024/01/05;1300 UTC;0;928,7;928,8;928,5;1912,1;25,3;22,4;25,5;23,5;22,8;21,3;88;84;84;304;5,4;2,4;
2024/01/05;1400 UTC;0;928,6;928,7;928,6;2842,1;26,6;22,2;26,9;25,2;23,4;22,1;85;77;77;311;6,2;2;
2024/01/05;1500 UTC;0;928,3;928,6;928,3;1799,5;26,8;20,9;27,8;26,2;22,3;20,7;77;70;70;266;6,2;1,5;
2024/01/05;1600 UTC;0;927,8;928,3;927,8;2088,2;28;20,7;28,8;26,7;21,9;20,5;70;65;65;218;4,1;1,7;
2024/01/05;1700 UTC;0;926,9;927,8;926,9;2479,9;29,8;21,2;29,8;28;21,4;20,4;65;59;60;260;4,1;1;
2024/01/05;1800 UTC;0;925,8;926,9;925,8;2589,3;29,5;20,6;30,2;29,2;21,3;20,1;60;57;59;201;4,1;1,9;
2024/01/05;1900 UTC;0;925,5;925,8;925,3;1368,8;27;20,2;29,7;27;20,9;20;66;58;66;200;6,9;4,1;
2024/01/05;2000 UTC;0;925;925,5;925;921,4;27,2;19,5;27,2;25,8;20,5;19,3;69;63;63;149;6,6;0;
2024/01/05;2100 UTC;0;925,1;925,2;924,9;559,6;27,2;20,4;27,5;26,9;20,6;19,6;68;63;67;63;2;0;
2024/01/05;2200 UTC;0;926,1;926,1;925,1;154,6;25,5;20,5;27,2;25,5;20,8;20,2;74;66;74;211;0;0;
2024/01/05;2300 UTC;0;926,4;926,4;925,8;;25;20,7;25,8;24,9;20,8;20,1;77;73;77;348;2,6;1,7;
2024/01/06;0000 UTC;0;927,2;927,3;926,4;;24,1;20,7;25,1;23,6;20,9;19,9;81;77;81;21;2,6;,1;
2024/01/06;0100 UTC;0;928,4;928,4;927,1;;23,3;20,3;24,1;23,2;20,7;20,1;84;81;84;3;3,1;,3;
2024/01/06;0200 UTC;0;928,5;928,6;928,3;;23,5;20,6;23,7;23,3;20,8;20,5;84;84;84;338;3,3;1,2;
2024/01/06;0300 UTC;0;928,1;928,5;928,1;;23,1;20;23,5;23,1;20,6;20;84;83;83;336;4,6;2,1;
2024/01/06;0400 UTC;0;927,7;928,2;927,7;;22,6;19,5;23,1;22,6;20;19,4;83;82;83;307;4,6;,7;
2024/01/06;0500 UTC;0;927;927,7;927;;22,4;19,6;22,6;22,4;19,6;19,4;84;83;84;328;2,9;,7;
2024/01/06;0600 UTC;0;926,9;927;926,9;;22;19,3;22,4;22;19,6;19,3;85;84;85;153;2,2;0;
2024/01/06;0700 UTC;0;926,7;926,9;926,6;;21,8;19,4;22;21,8;19,4;19,3;86;85;86;278;2,4;,8;
2024/01/06;0800 UTC;0;927,1;927,1;926,7;;22,1;19,8;22,1;21,7;19,8;19,4;87;86;87;308;2,7;1;
2024/01/06;0900 UTC;0;927,7;927,7;927,1;;22;19,8;22,2;22;19,9;19,7;87;87;87;305;3;1,7;
2024/01/06;1000 UTC;0;928,2;928,2;927,7;89,5;21,9;19,9;22;21,8;19,9;19,6;88;87;88;306;5,7;2,5;
2024/01/06;1100 UTC;0;929,2;929,2;928,2;199,3;22;20,1;22,2;21,9;20,2;19,8;89;88;89;250;5,8;1,2;
2024/01/06;1200 UTC;23;929,7;930;929,2;52,3;19,9;18,3;22,1;19,7;20,3;17,9;91;88;91;7;6,6;1,2;
2024/01/06;1300 UTC;7,2;929,5;929,9;929,5;524,2;21,7;20,4;21,8;19,6;20,5;18,1;93;91;92;283;4,2;1,5;
2024/01/06;1400 UTC;,2;929;929,5;929;2627,9;24,1;21,9;24,4;21,6;22,6;20,3;93;88;88;339;5,5;3;
2024/01/06;1500 UTC;0;928,6;929;928,6;3647,8;27,5;24,4;27,5;24,1;24,4;22,2;89;82;83;308;5,5;2,5;
2024/01/06;1600 UTC;0;928;928,6;928;3390,9;28,6;22,1;29;27,3;24,6;22,1;83;68;68;317;5;2;
2024/01/06;1700 UTC;0;927,2;928;927,2;3501,1;29,9;19,4;30,2;28,4;22,4;19,4;68;53;53;357;5,4;1,5;
2024/01/06;1800 UTC;0;926,4;927,2;926,4;1912,9;29,6;19,5;30,9;29,2;21,3;19;57;53;55;294;4,6;1,2;
2024/01/06;1900 UTC;0;925,4;926,4;925,4;2008;32;20,8;32;29,5;21,1;19;56;50;52;303;4,6;,9;
2024/01/06;2000 UTC;0;925;925,4;924,9;2191,4;31,1;19,8;32;31;20,4;19,5;52;49;51;241;5;2,1;
2024/01/06;2100 UTC;0;925,4;925,4;924,9;1219,4;29,4;19,5;31,4;29,4;20,6;19,5;55;50;55;217;4,3;2;
2024/01/06;2200 UTC;0;926,3;926,3;925,4;216,2;26,9;20,6;29,4;26,9;21;19,6;69;55;69;178;3,2;1,7;
2024/01/06;2300 UTC;0;927,5;927,5;926,3;3;26,6;21,4;26,9;25,8;21,4;20,6;74;69;73;1;2,8;,5;
2024/01/07;0000 UTC;0;927,9;927,9;927,4;;24,7;18,9;26,7;24,6;21,4;18,7;73;69;70;356;6,8;1,6;
2024/01/07;0100 UTC;0;928,5;928,5;927,9;;24,1;19,7;24,7;23,9;19,8;18,8;77;70;77;16;3,2;,1;
2024/01/07;0200 UTC;0;928,6;928,8;928,5;;22,7;19,5;24,1;22,7;19,8;19,3;82;77;82;187;1,7;0;
2024/01/07;0300 UTC;0;928,2;928,8;928,2;;23;20,1;23,1;22,3;20,2;19,3;84;82;84;332;1,8;0;
2024/01/07;0400 UTC;0;927,4;928,3;927,4;;22,6;19,6;23;22,6;19,9;19,6;84;83;83;358;3,1;2;
2024/01/07;0500 UTC;0;926,8;927,4;926,8;;22,4;19,1;22,7;22,4;19,6;19,1;83;81;81;339;3,4;,5;
2024/01/07;0600 UTC;0;926,8;926,9;926,7;;21,4;18,6;22,5;21,3;19,2;18,4;84;81;84;150;2,2;0;
2024/01/07;0700 UTC;0;927,2;927,3;926,8;;21,2;18,9;21,7;21,1;19;18,6;87;84;87;318;1,3;0;
2024/01/07;0800 UTC;0;927,8;927,8;927,2;;21;18,8;21,3;20,8;19;18,5;88;86;87;357;1,9;1,1;
2024/01/07;0900 UTC;0;928,1;928,2;927,8;;20,8;18,7;21,1;20,8;18,9;18,6;88;87;88;355;1,9;0;
2024/01/07;1000 UTC;0;928,5;928,5;928,1;248,5;22,4;20;22,4;20,8;20;18,6;88;86;86;343;2,4;0;
2024/01/07;1100 UTC;0;928,9;928,9;928,5;1017,5;25,4;21,6;25,4;22,4;21,8;20,2;87;79;79;345;3,6;1,8;
2024/01/07;1200 UTC;0;929,2;929,2;928,9;1874,5;27,8;21,7;27,8;25,2;21,9;21,1;79;70;70;293;5,2;1,6;
2024/01/07;1300 UTC;0;929,4;929,4;929,2;2593,9;28,6;21,6;28,6;27,4;21,7;20,7;70;65;66;266;5,7;2,6;
2024/01/07;1400 UTC;0;929,2;929,4;929,2;3036,6;29,3;19,8;30,5;27,9;21,6;19,8;66;56;57;359;4,7;1,1;
2024/01/07;1500 UTC;0;928,7;929,2;928,7;3129;30,5;20,3;30,8;29,1;21,7;19,5;60;54;55;84;3,6;1,2;
2024/01/07;1600 UTC;0;927,6;928,7;927,6;3545,4;31,2;20,2;31,6;29,7;21,4;18,9;55;51;52;90;4,9;1,7;
2024/01/07;1700 UTC;0;927;927,6;926,9;3439,7;31,5;19,8;32,6;31,2;20,8;18,8;52;46;50;47;4,4;1,5;
2024/01/07;1800 UTC;0;926,1;927;926;1943,9;30,7;19,8;33,3;30,5;20,6;18,6;54;45;53;260;3,7;2,2;
2024/01/07;1900 UTC;2,6;926;926,1;925,8;513,7;26,8;21,6;30,9;25,8;21,6;19;73;52;73;296;6,7;1;
2024/01/07;2000 UTC;0;926;926,1;925,6;712,9;27,9;22,8;27,9;25,3;22,8;20,8;77;73;74;233;5,9;1,7;
2024/01/07;2100 UTC;0;925,7;926,2;925,7;924,1;28,9;21,4;28,9;27,6;22,8;20,6;74;64;64;247;4,3;1,2;
2024/01/07;2200 UTC;0;926,8;926,8;925,7;381;27,3;21,3;29,7;27,3;22;20,6;70;62;70;139;3;,5;
2024/01/07;2300 UTC;0;928,3;928,3;926,8;7,4;24,5;19,5;27,3;24,5;21,7;19,4;73;70;73;53;7,5;1,2;
2024/01/08;0000 UTC;0;928,5;928,5;928,2;;24,3;19,4;24,9;24,3;20,1;19,4;75;73;74;24;3,7;1,4;
2024/01/08;0100 UTC;0;929,2;929,2;928,4;;23,2;18,3;24,4;23,2;19,5;18,3;74;73;74;354;5,8;2,7;
2024/01/08;0200 UTC;0;930,4;930,4;929,2;;23,2;19;23,5;23,2;19,1;18,3;78;74;78;347;7,8;3;
2024/01/08;0300 UTC;1,4;929,6;930,4;929,6;;21,8;18,8;23,1;21,8;19,1;18,5;83;78;83;338;7,3;2,5;
2024/01/08;0400 UTC;2;928,4;929,6;928,4;;21,1;18,6;21,8;21,1;18,9;18,5;85;83;85;22;5;1;
2024/01/08;0500 UTC;,2;927,1;928,4;927;;21,1;18,8;21,3;21,1;18,9;18,6;87;85;87;298;3,7;0;
2024/01/08;0600 UTC;0;926,7;927,1;926,7;;21;19;21,1;20,8;19;18,7;88;87;88;45;1,5;0;
2024/01/08;0700 UTC;0;926,8;926,9;926,7;;20,4;18,6;21,1;20,4;19,1;18,5;89;88;89;86;3,5;0;
2024/01/08;0800 UTC;0;927,6;927,7;926,6;,2;20,3;18,6;20,4;20,2;18,6;18,4;90;89;90;83;3,5;1,5;
2024/01/08;0900 UTC;0;927,9;928;927,6;1,4;20,4;18,7;20,6;20,3;18,9;18,6;90;90;90;131;4,3;,1;
2024/01/08;1000 UTC;0;928,3;928,3;927,6;300,9;21,4;19,6;21,5;20,3;19,8;18,7;91;89;89;10;2,4;,9;
2024/01/08;1100 UTC;0;928,9;928,9;928,3;785,2;22,7;20,3;22,8;21,3;20,5;19,4;89;86;86;25;3,2;1,4;
2024/01/08;1200 UTC;0;929,5;929,5;928,9;1371,5;24,2;21;24,3;22,7;21,3;20,3;87;83;83;66;6,3;3,8;
2024/01/08;1300 UTC;0;929,2;929,5;929,2;2340,6;26,4;21,8;26,4;24,2;22,3;21;83;76;76;58;6,5;3,6;
