REGIAO:;CO
UF:;DF
ESTACAO:;GAMA (PONTE ALTA)
CODIGO (WMO):;A046
LATITUDE:;-15,93527777
LONGITUDE:;-48,13749999
ALTITUDE:;990
DATA DE FUNDACAO:;01/10/14
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2024/01/02;0800 UTC;,2;901,9;901,9;901,6;;19,8;18,5;19,8;19,6;18,5;18,3;92;92;92;212;1,6;1;
2024/01/02;0900 UTC;,6;902,2;902,2;901,9;1,2;19,9;18,6;19,9;19,8;18,6;18,5;92;92;92;180;1,5;,3;
2024/01/02;1000 UTC;1,4;902,5;902,5;902,1;59,3;20,2;18,9;20,2;19,9;18,9;18,6;92;92;92;46;1,4;,5;
2024/01/02;1100 UTC;,4;902,4;902,5;902,4;358,9;21,3;19,9;21,3;20,2;20;18,9;92;92;92;339;2,4;1,2;
2024/01/02;1200 UTC;,2;902,6;902,6;902,4;697,8;22;19,5;22;21,3;20;19,4;92;86;86;311;3,4;1,9;
2024/01/02;1300 UTC;0;902,9;902,9;902,6;2054,4;23,8;19,2;24,5;21,9;20,4;18,1;86;71;75;325;4,6;2,8;
2024/01/02;1400 UTC;0;902,8;902,9;902,8;2271,8;25,3;18,8;25,7;23,6;19,8;18,4;77;67;67;321;5,1;2,2;
2024/01/02;1500 UTC;0;901,8;902,8;901,8;2829,2;25,5;18,6;25,8;24,1;20,3;18,6;76;65;66;308;6,5;2,9;
2024/01/02;1600 UTC;0;901;901,8;901;3875,9;26,9;20,1;27,3;25,2;20,1;17,4;68;58;66;350;6,5;2,6;
2024/01/02;1700 UTC;0;900,1;901;900,1;2195,3;27,5;18,7;27,8;25,6;20,1;17,7;67;58;59;313;5,6;2,2;
2024/01/02;1800 UTC;0;899;900,1;899;3146,5;27,9;18,3;29,3;27,3;19,4;15,9;60;45;56;308;6,1;2,1;
2024/01/02;1900 UTC;0;898,6;899;898,6;1795,8;27,6;17,7;29,1;27,1;19,5;17;59;48;55;314;6,1;2,3;
2024/01/02;2000 UTC;0;898,9;898,9;898,5;203,9;24,3;19,2;27,7;24,3;19,2;16,9;74;52;73;213;6,5;2,1;
2024/01/02;2100 UTC;0;900;900;898,9;38;22,2;19,6;24,3;22,2;19,7;18,7;85;73;85;148;4,9;2,1;
2024/01/02;2200 UTC;0;900,6;900,6;900;13,7;21,8;19,7;22,2;21,8;19,9;19,6;88;85;88;147;4,2;1;
2024/01/02;2300 UTC;8,2;901,5;901,5;900,6;;20,8;19;22;20,8;19,9;19;89;87;89;334;4,4;2;
2024/01/03;0000 UTC;7,8;901,7;901,7;901,5;;20,8;19,4;20,9;20,7;19,4;19;91;89;91;327;3,9;,7;
2024/01/03;0100 UTC;,8;901,9;901,9;901,6;;21,2;19,8;21,2;20,8;19,8;19,4;92;91;92;307;1,9;,7;
2024/01/03;0200 UTC;20,6;902,2;902,3;901,9;,7;20,4;19,1;21,5;20,4;20;19;92;91;92;283;6,6;1,6;
2024/01/03;0300 UTC;5,6;901,7;902,2;901,7;;20,8;19,4;20,8;20,1;19,4;18,8;92;92;92;334;4,7;1,1;
2024/01/03;0400 UTC;1,4;901,2;901,7;901,2;,2;20,6;19;20,9;20,6;19,5;19;92;91;91;335;4,6;1,5;
2024/01/03;0500 UTC;4,8;900,8;901,2;900,8;;20,2;18,8;20,6;20,2;19;18,7;91;91;91;332;3,7;1,5;
2024/01/03;0600 UTC;2,4;900,7;900,8;900,7;;20,6;19,1;20,6;20,2;19,2;18,7;92;91;91;11;2,8;,5;
2024/01/03;0700 UTC;,4;900,7;900,8;900,7;;20,7;19,3;20,7;20,3;19,3;18,9;92;91;92;262;3,8;2,3;
2024/01/03;0800 UTC;1,8;901;901;900,7;;20,4;18,9;20,7;20,3;19,3;18,9;92;91;91;33;3,8;1,2;
2024/01/03;0900 UTC;4,4;901,7;901,7;901;,1;20,2;18,8;20,5;20,2;19;18,7;91;91;91;348;3,8;1,4;
2024/01/03;1000 UTC;3,2;902,6;902,7;901,7;24,8;20,3;18,9;20,3;20,2;18,9;18,8;92;91;92;338;2,6;,7;
2024/01/03;1100 UTC;,8;902,9;902,9;902,6;256;20,9;19,3;20,9;20,3;19,4;18,9;92;91;91;346;2,5;1,2;
2024/01/03;1200 UTC;,8;903,4;903,4;902,9;574,5;21,2;19,3;21,3;20,8;19,5;19,1;91;89;89;52;2,9;1,4;
2024/01/03;1300 UTC;19,8;904;904;903,4;362,3;20;18,5;21,3;19,8;19,4;18,1;91;88;91;22;4,5;2;
2024/01/03;1400 UTC;16,2;903,9;904,2;903,9;254,2;20,3;19;20,3;19,5;19;18,1;92;91;92;300;4,6;1,6;
2024/01/03;1500 UTC;3,2;902,8;903,9;902,8;621,4;21,2;19,6;21,2;20,2;19,6;18,9;92;91;91;331;3,5;1,7;
2024/01/03;1600 UTC;,8;902,1;902,8;902,1;1147,7;22,3;20,1;22,4;21,1;20,5;18,6;91;84;87;332;7,8;2,3;
2024/01/03;1700 UTC;0;901,5;902,1;901,5;1728,4;23;19,5;23,6;22,4;20,3;18,9;87;76;81;305;8;4;
2024/01/03;1800 UTC;0;900,8;901,5;900,8;1951,4;23,7;18,3;24,4;22,8;19,8;18,3;81;71;72;311;7,7;3,6;
2024/01/03;1900 UTC;0;899,9;900,8;899,9;1637,3;24,2;18,3;24,5;23,6;18,9;17,9;74;68;70;323;7,7;3;
2024/01/03;2000 UTC;0;899,8;899,9;899,7;852,4;23,3;18,5;24,2;23,2;18,9;18;76;69;75;347;6,2;2,5;
2024/01/03;2100 UTC;0;900,6;900,6;899,8;441,8;23,2;18,7;23,3;23,2;18,8;18,4;76;74;76;340;5,8;2,2;
2024/01/03;2200 UTC;0;901,6;901,6;900,6;58,2;22,2;18,5;23,2;22,2;18,8;18,5;80;76;80;344;4,2;1,9;
2024/01/03;2300 UTC;0;902,3;902,3;901,6;;21,3;18,6;22,2;21,3;18,6;18,5;84;80;84;338;4,2;1,5;
2024/01/04;0000 UTC;0;902,8;902,8;902,3;;21,2;18,8;21,3;21,1;18,8;18,5;86;84;86;358;2,7;1;
2024/01/04;0100 UTC;0;903,2;903,3;902,7;;21,2;18,8;21,2;21;19;18,7;87;86;86;31;2,4;1,2;
2024/01/04;0200 UTC;0;903,3;903,3;903,2;;21,4;18,6;21,5;21,2;18,9;18,5;86;84;84;348;4;2,1;
2024/01/04;0300 UTC;0;902,9;903,3;902,9;;20,9;18,5;21,4;20,9;18,7;18,5;86;84;86;335;4,2;1,3;
2024/01/04;0400 UTC;0;902,2;902,9;902,2;;20,9;18,8;20,9;20,6;18,9;18,5;88;86;88;329;3,5;1,4;
2024/01/04;0500 UTC;0;901,7;902,2;901,7;;20,9;18,8;21;20,7;18,8;18,7;88;87;87;338;3,9;1,7;
2024/01/04;0600 UTC;0;901,3;901,7;901,3;;20,8;18,6;20,9;20,7;18,7;18,6;88;87;87;330;4;1,4;
2024/01/04;0700 UTC;0;901,4;901,4;901,2;;20,8;18,6;20,9;20,7;18,6;18,5;87;87;87;333;3,5;1,7;
2024/01/04;0800 UTC;0;901,8;901,8;901,4;;20,8;18,7;20,8;20,7;18,7;18,6;88;87;88;332;3,3;1,1;
2024/01/04;0900 UTC;0;902,2;902,2;901,8;8,3;20,8;18,8;20,9;20,6;19;18,6;89;88;88;329;2,9;1,4;
2024/01/04;1000 UTC;0;902,8;902,8;902,2;185,8;21,4;19;21,4;20,8;19;18,8;88;86;86;330;3,9;1,7;
2024/01/04;1100 UTC;0;903,4;903,4;902,8;449,9;22,1;18,8;22,1;21,4;19,1;18,7;86;82;82;333;5,7;2,4;
2024/01/04;1200 UTC;0;903,9;903,9;903,4;723,5;21,9;19,1;22,1;21,6;19,2;18,5;85;81;84;336;5,7;2,3;
2024/01/04;1300 UTC;0;904;904;903,9;477,6;21,7;19,2;22,1;21,7;19,3;18,9;86;83;86;335;6,9;2,7;
2024/01/04;1400 UTC;,6;903,6;904;903,6;700,9;21,9;19,4;22;21,7;19,6;19,2;87;85;86;349;5,9;2,8;
2024/01/04;1500 UTC;,6;902,9;903,6;902,9;735,4;22;19,6;22;21,7;19,7;19,3;87;86;86;329;6,2;2,8;
2024/01/04;1600 UTC;0;901,8;902,9;901,8;1131,5;23,1;19,8;23,1;22;20,2;19,4;87;81;82;315;6,1;3,2;
2024/01/04;1700 UTC;0;901,4;901,8;901,4;1488,8;23,5;18,8;23,7;23,1;19,8;18,8;82;75;75;316;7,2;2,2;
2024/01/04;1800 UTC;0;901,1;901,4;901;1790,7;25;19,4;25,2;23,2;19,7;18,1;77;67;71;290;6,1;3,8;
2024/01/04;1900 UTC;0;900,9;901,2;900,9;1832,2;25,8;19,3;25,8;24,6;19,8;18,5;72;65;68;260;7,1;2,8;
2024/01/04;2000 UTC;0;900,9;900,9;900,7;1010,7;24,6;19,2;26,2;24,6;19,7;18,5;72;64;72;307;6,1;1,7;
2024/01/04;2100 UTC;0;901,6;901,6;900,9;294,6;22,6;19;24,6;22,6;19,4;18,6;80;69;80;237;7,1;3,4;
2024/01/04;2200 UTC;1,4;902,5;902,5;901,6;12,8;20,5;18,6;22,6;20,5;19,1;18,6;89;80;89;177;7,1;2;
2024/01/04;2300 UTC;0;902,8;902,9;902,5;;20,2;18,6;20,4;20,1;18,6;18,4;90;89;90;336;3,9;,6;
2024/01/05;0000 UTC;0;903,3;903,3;902,8;;20,4;18,8;20,4;20,2;18,8;18,6;91;90;90;318;2,1;1,6;
2024/01/05;0100 UTC;,2;903,8;903,8;903,3;;20,6;18,8;20,7;20,4;18,9;18,8;90;89;89;325;2,5;1,2;
2024/01/05;0200 UTC;0;904,1;904,1;903,8;;20,8;19;20,9;20,6;19,1;18,8;90;89;90;337;1,8;,9;
2024/01/05;0300 UTC;0;903,7;904,1;903,7;;20,1;18,6;20,8;20,1;19;18,6;91;90;91;264;1,5;,2;
2024/01/05;0400 UTC;0;903;903,7;903;;20,7;19,3;20,7;20;19,3;18,5;92;91;92;342;2,4;1,3;
2024/01/05;0500 UTC;0;902,3;903;902,3;;20,7;19;20,8;20,7;19,3;19;92;90;90;343;3,6;1,2;
2024/01/05;0600 UTC;0;901,7;902,3;901,7;;20,6;18,8;20,7;20,6;19,1;18,8;90;90;90;326;3;1,2;
2024/01/05;0700 UTC;0;901,6;901,7;901,4;;20,4;18,5;20,6;20,3;18,8;18,5;90;89;89;332;2,5;1,3;
2024/01/05;0800 UTC;0;901,9;901,9;901,6;;20,3;18,4;20,4;20,2;18,5;18,3;89;89;89;329;3,2;1,3;
2024/01/05;0900 UTC;,2;902,3;902,3;901,9;5,2;20,2;18,5;20,3;20;18,5;18,3;90;89;90;346;3,2;1;
2024/01/05;1000 UTC;0;902,7;902,7;902,3;169,5;21;18,8;21;20,2;18,9;18,5;90;87;87;343;4,1;2,2;
2024/01/05;1100 UTC;0;903,4;903,4;902,7;473,5;21,6;18,7;21,7;21;19;18,7;87;83;83;331;5,2;2,4;
2024/01/05;1200 UTC;0;903,7;903,8;903,4;743,3;22,8;19,2;22,8;21,6;19,4;18,7;84;80;80;328;6;2;
2024/01/05;1300 UTC;0;903,9;903,9;903,7;1213,8;23,4;18,7;23,8;22,8;19,7;18,7;81;74;75;320;5,8;3;
2024/01/05;1400 UTC;1,2;903,9;904,1;903,9;745,3;21,3;19;23,5;21,3;19,4;18,2;87;75;87;335;7,9;3;
2024/01/05;1500 UTC;,2;903,7;903,9;903,6;1123;22,4;18,4;22,5;21,3;19,8;18,4;88;78;78;342;6,3;3;
2024/01/05;1600 UTC;1;903,5;903,7;903,4;992,8;21;19,1;22,9;20,6;19,7;18;89;78;89;358;9,9;2,7;
2024/01/05;1700 UTC;0;902,6;903,4;902,6;1427,7;21,9;18,7;22,1;20,9;19,2;18,1;89;80;82;355;8,1;3,5;
2024/01/05;1800 UTC;0;901,7;902,6;901,7;1571,6;23,3;19,1;23,3;21,9;19,3;18,1;83;76;77;324;9,4;3,2;
2024/01/05;1900 UTC;0;900,9;901,7;900,9;2350,4;24,4;18,7;24,7;23,1;19,4;18,2;78;70;70;315;8,6;3,1;
2024/01/05;2000 UTC;0;901;901;900,8;1477,4;24;18,3;24,5;23,4;19;17,9;74;70;71;311;8,3;2,6;
2024/01/05;2100 UTC;0;901,3;901,3;901;545,8;23,1;18,3;24,1;23,1;18,7;17,9;74;70;74;289;6;2,7;
2024/01/05;2200 UTC;0;902;902;901,3;61,3;21,9;18,3;23,1;21,8;18,3;18;80;74;80;321;5,8;,9;
2024/01/05;2300 UTC;0;902,4;902,4;902;;21,1;18,6;21,9;21;18,8;18,3;86;80;86;321;1,9;1,3;
2024/01/06;0000 UTC;0;903,2;903,2;902,4;;21;18,7;21,1;20,8;18,7;18,5;87;86;87;322;1,9;1;
2024/01/06;0100 UTC;0;904,1;904,1;903,2;;20,5;18,7;21;20,4;18,7;18,4;89;86;89;317;1,6;,9;
2024/01/06;0200 UTC;0;904,3;904,4;904,1;;20,9;19;20,9;20,5;19;18,6;89;89;89;335;4,3;2;
2024/01/06;0300 UTC;0;903,8;904,3;903,8;;20,6;18,6;21;20,6;19;18,6;89;88;88;346;4,3;,8;
2024/01/06;0400 UTC;0;903;903,8;903;;20,6;18,7;20,6;20,2;18,7;18,4;89;88;89;333;3,7;1,7;
2024/01/06;0500 UTC;0;903;903,2;903;;20,7;18,7;20,7;20,5;18,8;18,5;89;88;89;324;3,9;1,7;
2024/01/06;0600 UTC;0;902,6;903;902,6;;20,4;18,5;20,7;20,3;18,7;18,4;89;88;89;344;3,9;1,1;
2024/01/06;0700 UTC;0;902,4;902,6;902,3;;20,4;18,4;20,5;20,3;18,6;18,4;89;88;89;348;3,8;1,7;
2024/01/06;0800 UTC;0;902,6;902,6;902,3;;20,4;18,5;20,5;20,4;18,6;18,4;89;88;89;333;4;1,5;
2024/01/06;0900 UTC;0;903,3;903,3;902,6;5,3;20,4;18,3;20,4;20,2;18,5;18,3;89;88;88;334;4,2;2;
2024/01/06;1000 UTC;0;903,7;903,7;903,3;167,4;20,6;18,9;20,6;20,2;18,9;18,2;90;88;90;327;3,9;1,7;
2024/01/06;1100 UTC;0;904,4;904,4;903,7;592,2;20,9;18,5;21,3;20,6;19;18,2;90;84;86;292;5,6;3;
2024/01/06;1200 UTC;0;904,7;904,7;904,4;974,2;22,4;18,6;22,5;20,9;19;18,1;86;79;79;328;5,1;2;
2024/01/06;1300 UTC;0;904,5;904,7;904,5;1861,2;24,4;18,6;24,5;22,2;19,3;18,1;81;70;70;326;5,4;2,2;
2024/01/06;1400 UTC;0;904,1;904,5;904,1;2493,9;25,1;18,8;26,3;23,7;19,8;17,8;74;64;68;280;5,4;2,3;
2024/01/06;1500 UTC;0;903,5;904,1;903,5;3122,5;26,8;18,7;27,6;24,8;19,7;18;69;58;61;317;5,1;2,3;
2024/01/06;1600 UTC;0;902,6;903,5;902,6;3788,8;28,5;18,7;28,7;26,7;19,5;17,2;63;52;56;262;5,8;2,7;
2024/01/06;1700 UTC;0;901,9;902,6;901,9;1770,1;27,7;17,4;28,8;27,4;18,8;16,4;58;48;54;233;6,5;3,2;
2024/01/06;1800 UTC;0;900,8;901,9;900,8;2414;28,7;18,3;30,1;27,7;19,4;16,5;55;47;53;211;5,4;2,4;
2024/01/06;1900 UTC;0;900,3;900,8;900,3;1756,9;29,3;17,4;29,8;28,6;18,2;16,2;54;45;49;236;4,4;1,2;
2024/01/06;2000 UTC;0;900,1;900,3;899,9;764,2;28,2;17,1;29,8;28,2;17,7;15,9;51;44;51;243;4,9;3,2;
2024/01/06;2100 UTC;0;900,7;900,7;900;589,3;27;18,3;28,6;27;19,1;16,8;60;50;59;331;6,7;2,4;
2024/01/06;2200 UTC;4,4;901,8;901,8;900,7;108,4;22,6;19,5;27;22,3;19,6;18,1;83;59;83;349;7;1,3;
2024/01/06;2300 UTC;1,4;902,7;902,9;901,8;3,1;21,2;16,6;23,6;21,2;20,2;16,6;88;73;75;84;10,3;4,3;
2024/01/07;0000 UTC;9,4;904,3;904,6;902,5;2,7;19,9;18;22;19,9;18,3;16,6;89;75;89;136;10,3;2,2;
2024/01/07;0100 UTC;2,4;904;904,3;903,5;;21;18,8;21,1;19,9;18,8;18,1;90;84;87;26;5,8;1,4;
2024/01/07;0200 UTC;0;904;904,1;903,8;1,1;19,8;17,6;21,1;19,8;18,8;17,6;88;86;87;242;5,5;1,1;
2024/01/07;0300 UTC;,2;903,4;904,1;903,4;;20,1;18,3;20,3;19,8;18,4;17,7;90;87;89;294;4,3;1,8;
2024/01/07;0400 UTC;0;902,5;903,4;902,5;;19,7;17,1;20,4;19,5;18,3;17,1;89;84;85;315;3,2;1,5;
2024/01/07;0500 UTC;0;902,5;902,5;902,2;;18,3;16,6;19,7;18,2;17,2;16,6;90;85;90;65;2,6;1,1;
2024/01/07;0600 UTC;0;902,5;902,5;902,3;;18,6;17,2;18,7;18,1;17,2;16,5;91;90;91;319;2,6;1,8;
2024/01/07;0700 UTC;0;902,6;902,7;902,5;;18,8;17,1;19,1;18,6;17,5;17;91;90;90;326;2,6;2;
2024/01/07;0800 UTC;0;902,9;902,9;902,6;;18,2;16,3;19,4;18,2;17,4;16;90;86;89;167;2,6;,3;
2024/01/07;0900 UTC;0;903,2;903,2;902,9;6,1;18,3;16,9;18,4;17,8;16,9;16,2;91;89;91;338;2,1;1,2;
2024/01/07;1000 UTC;0;904,1;904,1;903,2;438;21,5;18,1;21,5;18,3;18,2;16,9;91;80;81;332;3;,7;
2024/01/07;1100 UTC;0;904,3;904,4;904,1;1243,2;23;17,7;23,2;21,6;18,5;17,3;81;72;72;350;2,7;1,7;
2024/01/07;1200 UTC;0;904,7;904,7;904,3;2143,8;25,3;19,2;25,3;22,9;19,2;17,6;74;66;69;260;4,4;1,9;
2024/01/07;1300 UTC;0;904,7;904,8;904,7;2611,5;26,4;18,9;27,1;25,1;19,7;17,4;69;60;63;189;4,4;1;
2024/01/07;1400 UTC;0;904,3;904,7;904,3;2898;27,8;18,7;27,8;25,8;19,3;17,8;65;55;58;301;4,1;1,4;
2024/01/07;1500 UTC;0;903,6;904,3;903,6;3133,8;27,5;18,4;29,4;27,5;19,5;16,9;58;50;58;209;3,6;1,6;
2024/01/07;1600 UTC;3;903;903,8;903;832,3;22,4;18,9;27,5;22,1;19,6;16,3;80;58;80;346;8,8;1,8;
2024/01/07;1700 UTC;0;901,7;903;901,7;3476,4;28,1;19,1;28,6;22,4;21;18,8;82;57;58;299;4,3;1,3;
2024/01/07;1800 UTC;0;901;901,7;900,9;1841,9;27,7;17,6;29,2;27,3;20;16,4;64;49;54;321;3,1;1,1;
2024/01/07;1900 UTC;0;900,6;901;900,5;457,1;25,3;19,1;27,7;25,3;19,3;17,3;69;53;69;276;6,6;3,6;
2024/01/07;2000 UTC;0;900,8;900,8;900,4;971,1;27,6;18,8;27,6;25,3;19,8;18,3;70;58;59;330;6,6;1,6;
2024/01/07;2100 UTC;0;901,7;901,7;900,4;741,8;25,8;17,6;28,2;25,8;19,5;17,6;63;55;61;130;6,6;2,1;
2024/01/07;2200 UTC;6,6;903,3;903,3;901,7;9,5;19,8;17,5;25,8;19,8;17,6;15,9;87;60;87;356;12,5;2,5;
2024/01/07;2300 UTC;3,6;904;904,1;903,3;;20,7;18,9;20,7;19,8;18,9;17,6;90;87;89;284;4,6;2,6;
2024/01/08;0000 UTC;2;904,2;904,3;903,8;;20,3;18,8;20,8;20,2;18,9;18,4;91;89;91;331;4,5;1,3;
2024/01/08;0100 UTC;,2;904,6;904,6;904;;20,6;19;20,7;20,3;19,1;18,8;91;90;90;290;3,4;1,6;
2024/01/08;0200 UTC;0;905;905;904,6;;20,3;18,9;20,7;20,2;19,1;18,6;92;90;92;196;3,4;1,3;
2024/01/08;0300 UTC;0;904,1;905;904,1;;20,4;19;20,4;20,2;19;18,9;92;92;92;143;2,3;1;
2024/01/08;0400 UTC;0;903,1;904,1;903,1;,1;20,6;19,3;20,6;20,3;19,3;19;92;92;92;157;2,6;,9;
2024/01/08;0500 UTC;0;902,4;903,1;902,4;;20,6;19,3;20,7;20,5;19,4;19,2;92;92;92;159;2,4;1,1;
2024/01/08;0600 UTC;0;902,1;902,4;902;;20,5;19,3;20,7;20,5;19,4;19,3;93;92;93;159;2,6;1,6;
2024/01/08;0700 UTC;0;902;902,2;902;;20,4;19,2;20,6;20,4;19,3;19,1;93;93;93;27;3,2;,4;
2024/01/08;0800 UTC;0;902,6;902,6;901,9;;20,2;19;20,4;20,1;19,2;18,9;93;92;93;328;2;1;
2024/01/08;0900 UTC;0;903,5;903,6;902,6;1,4;20,2;19;20,2;19,9;19;18,7;93;93;93;188;2,1;1,4;
2024/01/08;1000 UTC;,2;903,9;903,9;903,5;69,4;20,4;19,2;20,5;20,2;19,2;19;93;93;93;134;2,5;,6;
2024/01/08;1100 UTC;0;903,8;904;903,8;350,1;21,1;19,8;21,2;20,4;19,9;19,2;93;92;92;353;1,4;,7;
2024/01/08;1200 UTC;0;903,9;903,9;903,7;1139,8;23,5;19,3;23,5;21,1;21,3;19,1;92;77;78;58;3;1,6;
